"position","const","created","modified","description","Title","Title.type","Directors","ForPeopleNotSheeple.rated","IMDb.Rating","Runtime..mins.","Year","Genres","Num..Votes","Release.Date..month.day.year.","URL","id"
2628,"tt1014806","Mon Apr 22 18:31:22 2013","Mon Apr 22 18:31:22 2013","","The Poker House","Feature Film","Lori Petty",NA,6.5,93,"2008","drama",3514,"2008-06-20","http://www.imdb.com/title/tt1014806/","1014806"
6125,"tt0077228","Mon Apr 22 18:42:13 2013","Mon Apr 22 18:42:13 2013","","The Betsy","Feature Film","Daniel Petrie",NA,5,125,"1978","drama",1155,"1978-02-09","http://www.imdb.com/title/tt0077228/","0077228"
8327,"tt0082432","Mon Apr 29 18:16:32 2013","Mon Apr 29 18:16:32 2013","","Gallipoli","Feature Film","Peter Weir",8,7.5,110,"1981","adventure, drama, history, war",28638,"1981-08-13","http://www.imdb.com/title/tt0082432/","0082432"
71,"tt1605630","Mon Apr 22 18:23:20 2013","Mon Apr 22 18:23:20 2013","","American Reunion","Feature Film","Jon Hurwitz, Hayden Schlossberg",NA,6.8,113,"2012","comedy",163933,"2012-04-04","http://www.imdb.com/title/tt1605630/","1605630"
5395,"tt0070464","Mon Apr 22 18:40:18 2013","Mon Apr 22 18:40:18 2013","","O Lucky Man!","Feature Film","Lindsay Anderson",NA,7.9,178,"1973","comedy, drama, fantasy, music",5952,"1973-03-26","http://www.imdb.com/title/tt0070464/","0070464"
768,"tt0427944","Mon Apr 22 18:26:34 2013","Mon Apr 22 18:26:34 2013","","Thank You for Smoking","Feature Film","Jason Reitman",6,7.6,92,"2005","comedy, drama",186755,"2005-09-09","http://www.imdb.com/title/tt0427944/","0427944"
2353,"tt0380599","Mon Apr 22 18:30:54 2013","Mon Apr 22 18:30:54 2013","","Oliver Twist","Feature Film","Roman Polanski",NA,6.9,130,"2005","crime, drama",24184,"2005-09-11","http://www.imdb.com/title/tt0380599/","0380599"
5049,"tt0100143","Mon Apr 22 18:39:23 2013","Mon Apr 22 18:39:23 2013","","Miami Blues","Feature Film","George Armitage",6,6.4,97,"1990","crime, drama, thriller",5741,"1990-04-20","http://www.imdb.com/title/tt0100143/","0100143"
2520,"tt0111512","Mon Apr 22 18:31:21 2013","Mon Apr 22 18:31:21 2013","","The Legend of Drunken Master","Feature Film","Chia-Liang Liu",NA,7.6,102,"1994","action, comedy",32559,"1994-02-03","http://www.imdb.com/title/tt0111512/","0111512"
6727,"tt0077631","Mon Apr 22 22:45:12 2013","Mon Apr 22 22:45:12 2013","","Grease","Feature Film","Randal Kleiser",6,7.2,110,"1978","musical, romance",155559,"1978-06-13","http://www.imdb.com/title/tt0077631/","0077631"
6458,"tt0082619","Mon Apr 22 18:43:09 2013","Mon Apr 22 18:43:09 2013","","King of the Mountain","Feature Film","Noel Nosseck",NA,5.5,90,"1981","drama",199,"1981-04-04","http://www.imdb.com/title/tt0082619/","0082619"
4533,"tt0435286","Mon Apr 22 18:37:50 2013","Mon Apr 22 18:37:50 2013","","Pokémon the Movie: Destiny Deoxys","Feature Film","Kunihiko Yuyama",NA,6,98,"2004","animation, adventure, mystery, sci_fi",1620,"2004-07-22","http://www.imdb.com/title/tt0435286/","0435286"
8459,"tt0073502","Mon Apr 29 18:17:01 2013","Mon Apr 29 18:17:01 2013","","Overlord","Feature Film","Stuart Cooper",NA,7.2,83,"1975","drama, history, war",1689,"1975-07","http://www.imdb.com/title/tt0073502/","0073502"
5780,"tt0071565","Mon Apr 22 18:41:19 2013","Mon Apr 22 18:41:19 2013","","Godzilla vs. Mechagodzilla","Feature Film","Jun Fukuda",NA,6.3,84,"1974","action, fantasy, horror, sci_fi",3375,"1974-03-21","http://www.imdb.com/title/tt0071565/","0071565"
3061,"tt0074512","Mon Apr 22 18:33:49 2013","Mon Apr 22 18:33:49 2013","","Family Plot","Feature Film","Alfred Hitchcock",NA,6.8,120,"1976","comedy, thriller",14464,"1976-04-09","http://www.imdb.com/title/tt0074512/","0074512"
1775,"tt0814022","Mon Apr 22 18:29:05 2013","Mon Apr 22 18:29:05 2013","","Bangkok Dangerous","Feature Film","The Pang Brothers, The Pang Brothers",NA,5.4,99,"2008","action, crime, thriller",46455,"2008-08-22","http://www.imdb.com/title/tt0814022/","0814022"
5323,"tt0120906","Mon Apr 22 18:39:52 2013","Mon Apr 22 18:39:52 2013","","Zero Effect","Feature Film","Jake Kasdan",NA,7,116,"1998","comedy, crime, drama, mystery, thriller",12097,"1998-01-30","http://www.imdb.com/title/tt0120906/","0120906"
676,"tt1132285","Mon Apr 22 18:26:03 2013","Mon Apr 22 18:26:03 2013","","The Factory","Feature Film","Morgan O'Neill",NA,5.7,104,"2012","crime, mystery, thriller",7463,"2012-10-10","http://www.imdb.com/title/tt1132285/","1132285"
3073,"tt0088206","Mon Apr 22 18:33:49 2013","Mon Apr 22 18:33:49 2013","","Supergirl","Feature Film","Jeannot Szwarc",NA,4.3,105,"1984","action, adventure, fantasy, sci_fi",13332,"1984-07-19","http://www.imdb.com/title/tt0088206/","0088206"
8721,"tt0114745","Mon Apr 29 19:23:24 2013","Mon Apr 29 19:23:24 2013","","The Tuskegee Airmen","TV Movie","Robert Markowitz",NA,7.3,106,"1995","drama, history, war",3941,"1995-08-26","http://www.imdb.com/title/tt0114745/","0114745"
7071,"tt1588170","Thu Apr 25 02:59:05 2013","Thu Apr 25 02:59:05 2013","","I Saw the Devil","Feature Film","Kim Jee-woon",NA,7.8,141,"2010","crime, drama, horror, thriller",64796,"2010-08-12","http://www.imdb.com/title/tt1588170/","1588170"
4693,"tt0876294","Mon Apr 22 18:38:24 2013","Mon Apr 22 18:38:24 2013","","The Zombie Diaries","Feature Film","Michael Bartlett, Kevin Gates",NA,4.1,85,"2006","horror",4175,"2006-10-29","http://www.imdb.com/title/tt0876294/","0876294"
657,"tt0472181","Mon Apr 22 18:26:03 2013","Mon Apr 22 18:26:03 2013","","The Smurfs","Feature Film","Raja Gosnell",NA,5.5,103,"2011","animation, adventure, comedy, family, fantasy",62935,"2011-07-24","http://www.imdb.com/title/tt0472181/","0472181"
8600,"tt0118178","Mon Apr 29 19:23:23 2013","Mon Apr 29 19:23:23 2013","","Wish Upon a Star","TV Movie","Blair Treu",NA,6.9,90,"1996","comedy, family, fantasy",5384,"1996-11-12","http://www.imdb.com/title/tt0118178/","0118178"
7264,"tt0455805","Thu Apr 25 03:00:31 2013","Thu Apr 25 03:00:31 2013","","Then She Found Me","Feature Film","Helen Hunt",NA,6,100,"2007","comedy, drama, romance",8207,"2007-09-07","http://www.imdb.com/title/tt0455805/","0455805"
7987,"tt0144801","Mon Apr 29 17:39:19 2013","Mon Apr 29 17:39:19 2013","","The Brandon Teena Story","Documentary","Susan Muska, Greta Olafsdottir",NA,7.3,89,"1998","documentary, biography",791,"1998-02-21","http://www.imdb.com/title/tt0144801/","0144801"
2843,"tt0098141","Mon Apr 22 18:31:50 2013","Mon Apr 22 18:31:50 2013","","The Punisher","Feature Film","Mark Goldblatt",NA,5.6,89,"1989","action, crime, drama, thriller",14920,"1989-10-05","http://www.imdb.com/title/tt0098141/","0098141"
9439,"tt0079905","Mon Apr 29 19:24:56 2013","Mon Apr 29 19:24:56 2013","","A Shining Season","TV Movie","Stuart Margolin",NA,7.4,100,"1979","drama, sport",87,"1979-12-25","http://www.imdb.com/title/tt0079905/","0079905"
1649,"tt0072271","Mon Apr 22 18:29:04 2013","Mon Apr 22 18:29:04 2013","","The Texas Chain Saw Massacre","Feature Film","Tobe Hooper",6,7.5,83,"1974","horror",89764,"1974-10-01","http://www.imdb.com/title/tt0072271/","0072271"
1725,"tt0257568","Mon Apr 22 18:29:05 2013","Mon Apr 22 18:29:05 2013","","Kangaroo Jack","Feature Film","David McNally",NA,4.4,89,"2003","action, adventure, comedy, crime",22253,"2003-01-11","http://www.imdb.com/title/tt0257568/","0257568"
6412,"tt0068850","Mon Apr 22 18:43:08 2013","Mon Apr 22 18:43:08 2013","","Love and Pain and the Whole Damn Thing","Feature Film","Alan J. Pakula",NA,6.9,110,"1973","comedy, drama",577,"1973-04-19","http://www.imdb.com/title/tt0068850/","0068850"
3359,"tt1414378","Mon Apr 22 18:34:19 2013","Mon Apr 22 18:34:19 2013","","Tracker","Feature Film","Ian Sharp",NA,6.5,102,"2010","action, adventure, drama, western",2750,"2010-09-12","http://www.imdb.com/title/tt1414378/","1414378"
3147,"tt0393735","Mon Apr 22 18:33:50 2013","Mon Apr 22 18:33:50 2013","","The Shaggy Dog","Feature Film","Brian Robbins",NA,4.4,98,"2006","comedy, family, fantasy",14221,"2006-03-09","http://www.imdb.com/title/tt0393735/","0393735"
3382,"tt0314063","Mon Apr 22 18:34:19 2013","Mon Apr 22 18:34:19 2013","","Immortal (Ad Vitam)","Feature Film","Enki Bilal",NA,6,103,"2004","animation, action, crime, drama, sci_fi",17618,"2004-03-13","http://www.imdb.com/title/tt0314063/","0314063"
8845,"tt0338290","Mon Apr 29 19:23:53 2013","Mon Apr 29 19:23:53 2013","","Normal","TV Movie","Jane Anderson",NA,7.3,110,"2003","drama",2559,"2003-01-21","http://www.imdb.com/title/tt0338290/","0338290"
8852,"tt0120430","Mon Apr 29 19:23:53 2013","Mon Apr 29 19:23:53 2013","","Vanishing Point","TV Movie","Charles Robert Carner",NA,5.7,91,"1997","action, adventure, romance",2121,"1997-01-07","http://www.imdb.com/title/tt0120430/","0120430"
9474,"tt0489278","Mon Apr 29 19:24:56 2013","Mon Apr 29 19:24:56 2013","","The Somme","TV Movie","Carl Hindmarch",NA,7.9,102,"2005","drama",169,"2005-11-14","http://www.imdb.com/title/tt0489278/","0489278"
2437,"tt0115736","Mon Apr 22 18:30:55 2013","Mon Apr 22 18:30:55 2013","","Bound","Feature Film","The Wachowski Brothers, The Wachowski Brothers",8,7.4,108,"1996","crime, drama, romance, thriller",39299,"1996-08-31","http://www.imdb.com/title/tt0115736/","0115736"
8427,"tt1691153","Mon Apr 29 18:16:34 2013","Mon Apr 29 18:16:34 2013","","Return to the Hiding Place","Feature Film","Peter C. Spencer, Josiah Spencer",NA,4.6,102,"2013","drama, history, thriller, war",564,"2011-08-22","http://www.imdb.com/title/tt1691153/","1691153"
9214,"tt1320104","Mon Apr 29 19:24:20 2013","Mon Apr 29 19:24:20 2013","","Nikki and Nora","TV Movie","",NA,8.1,NA,"2004","crime",116,"2004","http://www.imdb.com/title/tt1320104/","1320104"
4253,"tt0097987","Mon Apr 22 18:37:13 2013","Mon Apr 22 18:37:13 2013","","No Holds Barred","Feature Film","Thomas J. Wright",NA,4.2,93,"1989","action",4476,"1989-06-02","http://www.imdb.com/title/tt0097987/","0097987"
3017,"tt0367631","Mon Apr 22 18:33:24 2013","Mon Apr 22 18:33:24 2013","","D.E.B.S.","Feature Film","Angela Robinson",NA,5.2,91,"2004","action, comedy, romance",11735,"2004-01-22","http://www.imdb.com/title/tt0367631/","0367631"
895,"tt0171363","Mon Apr 22 18:27:02 2013","Mon Apr 22 18:27:02 2013","","The Haunting","Feature Film","Jan de Bont",NA,4.9,113,"1999","fantasy, horror, mystery, thriller",56033,"1999-07-20","http://www.imdb.com/title/tt0171363/","0171363"
6788,"tt0454945","Mon Apr 22 22:45:13 2013","Mon Apr 22 22:45:13 2013","","She's the Man","Feature Film","Andy Fickman",NA,6.4,105,"2006","comedy, romance",107800,"2006-03-17","http://www.imdb.com/title/tt0454945/","0454945"
2871,"tt0094332","Mon Apr 22 18:33:21 2013","Mon Apr 22 18:33:21 2013","","The Witches of Eastwick","Feature Film","George Miller",5,6.5,118,"1987","comedy, fantasy, horror",44974,"1987-06-12","http://www.imdb.com/title/tt0094332/","0094332"
9404,"tt1033590","Mon Apr 29 19:24:55 2013","Mon Apr 29 19:24:55 2013","","The Good Samaritan","TV Movie","Kenny Glenaan",NA,8.4,90,"2007","comedy, drama",64,"2007-05-16","http://www.imdb.com/title/tt1033590/","1033590"
3431,"tt0096454","Mon Apr 22 18:34:20 2013","Mon Apr 22 18:34:20 2013","","Without a Clue","Feature Film","Thom Eberhardt",NA,7,107,"1988","comedy, crime, mystery",6889,"1988-10-21","http://www.imdb.com/title/tt0096454/","0096454"
7267,"tt0100240","Thu Apr 25 03:00:31 2013","Thu Apr 25 03:00:31 2013","","The Neverending Story II: The Next Chapter","Feature Film","George Miller",NA,5,90,"1990","adventure, drama, family, fantasy",16858,"1990-10-25","http://www.imdb.com/title/tt0100240/","0100240"
3926,"tt0250274","Mon Apr 22 18:36:18 2013","Mon Apr 22 18:36:18 2013","","The Brothers","Feature Film","Gary Hardwick",NA,6.3,106,"2001","comedy, drama",3036,"2001-02-18","http://www.imdb.com/title/tt0250274/","0250274"
482,"tt1424381","Mon Apr 22 18:25:34 2013","Mon Apr 22 18:25:34 2013","","Predators","Feature Film","Nimród Antal",3,6.4,107,"2010","action, adventure, sci_fi, thriller",163149,"2010-07-07","http://www.imdb.com/title/tt1424381/","1424381"
8330,"tt0417397","Mon Apr 29 18:16:32 2013","Mon Apr 29 18:16:32 2013","","9th Company","Feature Film","Fedor Bondarchuk",NA,7.2,139,"2005","action, drama, history, war",15910,"2005-09-29","http://www.imdb.com/title/tt0417397/","0417397"
5606,"tt0084938","Mon Apr 22 18:40:48 2013","Mon Apr 22 18:40:48 2013","","Young Doctors in Love","Feature Film","Garry Marshall",NA,5.2,96,"1982","comedy",2361,"1982-07-16","http://www.imdb.com/title/tt0084938/","0084938"
7786,"tt0419749","Mon Apr 29 17:38:35 2013","Mon Apr 29 17:38:35 2013","","Find Me Guilty","Feature Film","Sidney Lumet",NA,7.1,125,"2006","biography, comedy, crime, drama",26985,"2006-02-16","http://www.imdb.com/title/tt0419749/","0419749"
4510,"tt0828158","Mon Apr 22 18:37:49 2013","Mon Apr 22 18:37:49 2013","","The Take","Feature Film","Brad Furman",NA,5.8,96,"2007","action, crime, drama",1865,"2007-09-12","http://www.imdb.com/title/tt0828158/","0828158"
4943,"tt0115495","Mon Apr 22 18:38:55 2013","Mon Apr 22 18:38:55 2013","","Albino Alligator","Feature Film","Kevin Spacey",NA,6.1,97,"1996","crime, drama, thriller",6458,"1996-09-09","http://www.imdb.com/title/tt0115495/","0115495"
6798,"tt0817230","Mon Apr 22 22:45:13 2013","Mon Apr 22 22:45:13 2013","","Valentine's Day","Feature Film","Garry Marshall",NA,5.8,125,"2010","comedy, romance",89874,"2010-02-08","http://www.imdb.com/title/tt0817230/","0817230"
1749,"tt0386140","Mon Apr 22 18:29:05 2013","Mon Apr 22 18:29:05 2013","","The Legend of Zorro","Feature Film","Martin Campbell",6,5.9,129,"2005","action, adventure, western",66161,"2005-10-24","http://www.imdb.com/title/tt0386140/","0386140"
4403,"tt0079285","Mon Apr 22 18:37:20 2013","Mon Apr 22 18:37:20 2013","","Saturn 3","Feature Film","Stanley Donen",NA,5,96,"1980","adventure, sci_fi, thriller",5830,"1980-02-15","http://www.imdb.com/title/tt0079285/","0079285"
8147,"tt0278490","Mon Apr 29 17:39:47 2013","Mon Apr 29 17:39:47 2013","","A Huey P. Newton Story","Documentary","Spike Lee",NA,7.1,86,"2001","documentary, biography",543,"2001-06-08","http://www.imdb.com/title/tt0278490/","0278490"
2491,"tt0110598","Mon Apr 22 18:31:21 2013","Mon Apr 22 18:31:21 2013","","Muriel's Wedding","Feature Film","P.J. Hogan",NA,7.2,106,"1994","comedy, drama, romance",26600,"1994-09-15","http://www.imdb.com/title/tt0110598/","0110598"
6520,"tt0111488","Mon Apr 22 18:43:10 2013","Mon Apr 22 18:43:10 2013","","Trial by Jury","Feature Film","Heywood Gould",NA,5.3,107,"1994","thriller, crime, drama",1397,"1994-09-09","http://www.imdb.com/title/tt0111488/","0111488"
627,"tt0452608","Mon Apr 22 18:26:02 2013","Mon Apr 22 18:26:02 2013","","Death Race","Feature Film","Paul W.S. Anderson",5,6.4,105,"2008","action, sci_fi, thriller",158095,"2008-08-21","http://www.imdb.com/title/tt0452608/","0452608"
6803,"tt0283111","Mon Apr 22 22:45:13 2013","Mon Apr 22 22:45:13 2013","","Van Wilder","Feature Film","Walt Becker",NA,6.4,92,"2002","comedy, romance",84774,"2002-04-04","http://www.imdb.com/title/tt0283111/","0283111"
3408,"tt0158371","Mon Apr 22 18:34:19 2013","Mon Apr 22 18:34:19 2013","","Sweet and Lowdown","Feature Film","Woody Allen",NA,7.3,95,"1999","comedy, drama, music",26591,"1999-09-04","http://www.imdb.com/title/tt0158371/","0158371"
5433,"tt0102996","Mon Apr 22 18:40:19 2013","Mon Apr 22 18:40:19 2013","","Strictly Business","Feature Film","Kevin Hooks",NA,5.3,83,"1991","comedy, romance",1283,"1991-11-08","http://www.imdb.com/title/tt0102996/","0102996"
4082,"tt0110725","Mon Apr 22 18:36:44 2013","Mon Apr 22 18:36:44 2013","","On Deadly Ground","Feature Film","Steven Seagal",NA,4.3,101,"1994","action, adventure, thriller",17023,"1994-02-18","http://www.imdb.com/title/tt0110725/","0110725"
8769,"tt1260591","Mon Apr 29 19:23:25 2013","Mon Apr 29 19:23:25 2013","","Street Warrior","TV Movie","David Jackson",NA,4.6,91,"2008","action",491,"2008-06-18","http://www.imdb.com/title/tt1260591/","1260591"
8081,"tt0071544","Mon Apr 29 17:39:46 2013","Mon Apr 29 17:39:46 2013","","General Idi Amin Dada","Documentary","Barbet Schroeder",NA,7.5,90,"1974","documentary, biography, war",1201,"1974-05-29","http://www.imdb.com/title/tt0071544/","0071544"
9182,"tt0191173","Mon Apr 29 19:24:20 2013","Mon Apr 29 19:24:20 2013","","The Halloween Tree","TV Movie","Mario Piluso",NA,8.4,90,"1993","animation, drama, family, fantasy",1256,"1993-10","http://www.imdb.com/title/tt0191173/","0191173"
8338,"tt0443272","Mon Apr 29 18:16:32 2013","Mon Apr 29 18:16:32 2013","","Lincoln","Feature Film","Steven Spielberg",5,7.4,150,"2012","biography, drama, history, war",185313,"2012-10-08","http://www.imdb.com/title/tt0443272/","0443272"
4736,"tt0340110","Mon Apr 22 18:38:24 2013","Mon Apr 22 18:38:24 2013","","Fat Pizza","Feature Film","Paul Fenech",NA,6,96,"2003","action, adventure, comedy, crime, thriller",2831,"2003-04-10","http://www.imdb.com/title/tt0340110/","0340110"
4282,"tt0118301","Mon Apr 22 18:37:14 2013","Mon Apr 22 18:37:14 2013","","Dead Man on Campus","Feature Film","Alan Cohn",7,6,96,"1998","comedy",11363,"1998-08-01","http://www.imdb.com/title/tt0118301/","0118301"
7853,"tt0411272","Mon Apr 29 17:39:16 2013","Mon Apr 29 17:39:16 2013","","Mesrine Part 2: Public Enemy #1","Feature Film","Jean-François Richet",NA,7.5,133,"2008","action, biography, crime, drama, thriller",22247,"2008-10-22","http://www.imdb.com/title/tt0411272/","0411272"
8067,"tt0306355","Mon Apr 29 17:39:46 2013","Mon Apr 29 17:39:46 2013","","Mark Twain","Documentary","Ken Burns",6,8.4,212,"2001","documentary, biography",501,"2001-11-10","http://www.imdb.com/title/tt0306355/","0306355"
8739,"tt2039333","Mon Apr 29 19:23:24 2013","Mon Apr 29 19:23:24 2013","","Endeavour","TV Movie","Colm McCarthy",4,8.3,98,"2012","crime, drama, mystery",3375,"2012-01-02","http://www.imdb.com/title/tt2039333/","2039333"
518,"tt1999995","Mon Apr 22 18:25:34 2013","Mon Apr 22 18:25:34 2013","","Would You Rather","Feature Film","David Guy Levy",6,5.8,93,"2012","horror",19693,"2012-10-14","http://www.imdb.com/title/tt1999995/","1999995"
4609,"tt0070130","Mon Apr 22 18:38:22 2013","Mon Apr 22 18:38:22 2013","","The Big Feast","Feature Film","Marco Ferreri",NA,7.2,130,"1973","comedy, drama",8118,"1973-05-17","http://www.imdb.com/title/tt0070130/","0070130"
6917,"tt0143145","Thu Apr 25 02:59:02 2013","Thu Apr 25 02:59:02 2013","","The World Is Not Enough","Feature Film","Michael Apted",4,6.4,128,"1999","action, adventure, thriller",148998,"1999-11-08","http://www.imdb.com/title/tt0143145/","0143145"
2359,"tt0414853","Mon Apr 22 18:30:54 2013","Mon Apr 22 18:30:54 2013","","Barnyard","Feature Film","Steve Oedekerk",NA,5.6,90,"2006","animation, comedy, family",20641,"2006-08-04","http://www.imdb.com/title/tt0414853/","0414853"
4825,"tt0084690","Mon Apr 22 18:38:53 2013","Mon Apr 22 18:38:53 2013","","Six Pack","Feature Film","Daniel Petrie",NA,5.7,108,"1982","comedy, drama, sport",1906,"1982-07-16","http://www.imdb.com/title/tt0084690/","0084690"
2549,"tt0327162","Mon Apr 22 18:31:22 2013","Mon Apr 22 18:31:22 2013","","The Stepford Wives","Feature Film","Frank Oz",NA,5.2,93,"2004","comedy, sci_fi, thriller",47848,"2004-06-06","http://www.imdb.com/title/tt0327162/","0327162"
4547,"tt0258273","Mon Apr 22 18:37:50 2013","Mon Apr 22 18:37:50 2013","","Lovely & Amazing","Feature Film","Nicole Holofcener",NA,6.9,91,"2001","comedy, drama, romance",5917,"2001-08-31","http://www.imdb.com/title/tt0258273/","0258273"
9738,"tt1134795","Thu Feb 12 09:05:47 2015","Thu Feb 12 09:05:47 2015","","Akira","Feature Film","",NA,NA,NA,"????","action, drama, mystery, sci_fi, thriller",NA,"","http://www.imdb.com/title/tt1134795/","1134795"
8551,"tt1510938","Mon Apr 29 19:23:23 2013","Mon Apr 29 19:23:23 2013","","The Sunset Limited","TV Movie","Tommy Lee Jones",NA,7.4,91,"2011","drama",19717,"2011-02-12","http://www.imdb.com/title/tt1510938/","1510938"
3653,"tt0073076","Mon Apr 22 18:35:46 2013","Mon Apr 22 18:35:46 2013","","Grey Gardens","Documentary","Ellen Hovde, Albert Maysles",NA,7.7,94,"1975","documentary",7439,"1975-09-27","http://www.imdb.com/title/tt0073076/","0073076"
2329,"tt0265349","Mon Apr 22 18:30:53 2013","Mon Apr 22 18:30:53 2013","","The Mothman Prophecies","Feature Film","Mark Pellington",6,6.5,119,"2002","drama, horror, mystery, thriller",61283,"2002-01-25","http://www.imdb.com/title/tt0265349/","0265349"
6603,"tt0079136","Mon Apr 22 18:43:42 2013","Mon Apr 22 18:43:42 2013","","Fast Break","Feature Film","Jack Smight",NA,5.9,107,"1979","comedy, sport",524,"1979-03-02","http://www.imdb.com/title/tt0079136/","0079136"
776,"tt0825232","Mon Apr 22 18:26:35 2013","Mon Apr 22 18:26:35 2013","","The Bucket List","Feature Film","Rob Reiner",5,7.4,97,"2007","adventure, comedy, drama",173530,"2007-12-16","http://www.imdb.com/title/tt0825232/","0825232"
6080,"tt0089816","Mon Apr 22 18:41:47 2013","Mon Apr 22 18:41:47 2013","","Plenty","Feature Film","Fred Schepisi",NA,6.1,121,"1985","drama",1999,"1985-09-10","http://www.imdb.com/title/tt0089816/","0089816"
2872,"tt0094894","Mon Apr 22 18:33:21 2013","Mon Apr 22 18:33:21 2013","","Colors","Feature Film","Dennis Hopper",5,6.7,120,"1988","action, crime, drama, romance, thriller",18080,"1988-04-15","http://www.imdb.com/title/tt0094894/","0094894"
3438,"tt2112277","Mon Apr 22 18:34:20 2013","Mon Apr 22 18:34:20 2013","","Swelter","Feature Film","Keith Parmer",NA,4.6,96,"2014","action, crime, drama, thriller",1745,"2014-04-27","http://www.imdb.com/title/tt2112277/","2112277"
2497,"tt0114857","Mon Apr 22 18:31:21 2013","Mon Apr 22 18:31:21 2013","","Virtuosity","Feature Film","Brett Leonard",NA,5.5,106,"1995","action, crime, sci_fi, thriller",22756,"1995-08-04","http://www.imdb.com/title/tt0114857/","0114857"
5028,"tt0089222","Mon Apr 22 18:39:23 2013","Mon Apr 22 18:39:23 2013","","Gotcha!","Feature Film","Jeff Kanew",NA,6.1,101,"1985","action, comedy, mystery, romance",5079,"1985-05-03","http://www.imdb.com/title/tt0089222/","0089222"
6792,"tt1334260","Mon Apr 22 22:45:13 2013","Mon Apr 22 22:45:13 2013","","Never Let Me Go","Feature Film","Mark Romanek",NA,7.2,103,"2010","drama, romance, sci_fi",102914,"2010-09-03","http://www.imdb.com/title/tt1334260/","1334260"
2411,"tt0457572","Mon Apr 22 18:30:55 2013","Mon Apr 22 18:30:55 2013","","Fido","Feature Film","Andrew Currie",NA,6.8,93,"2006","comedy, drama, horror, romance",24317,"2006-09-07","http://www.imdb.com/title/tt0457572/","0457572"
6940,"tt2025667","Thu Apr 25 02:59:03 2013","Thu Apr 25 02:59:03 2013","","Smiley","Feature Film","Michael J. Gallagher",NA,3.5,95,"2012","horror",6789,"2012-10-12","http://www.imdb.com/title/tt2025667/","2025667"
8457,"tt0070592","Mon Apr 29 18:17:01 2013","Mon Apr 29 18:17:01 2013","","Massacre in Rome","Feature Film","George Pan Cosmatos",NA,6.6,110,"1973","drama, history, war",808,"1973-10-04","http://www.imdb.com/title/tt0070592/","0070592"
2733,"tt0236348","Mon Apr 22 18:31:48 2013","Mon Apr 22 18:31:48 2013","","Josie and the Pussycats","Feature Film","Harry Elfont, Deborah Kaplan",NA,5.3,98,"2001","comedy, music",18463,"2001-04-06","http://www.imdb.com/title/tt0236348/","0236348"
962,"tt1023481","Mon Apr 22 18:27:03 2013","Mon Apr 22 18:27:03 2013","","Step Up 2: The Streets","Feature Film","Jon M. Chu",NA,6.2,98,"2008","drama, music, musical, romance",63783,"2008-02-14","http://www.imdb.com/title/tt1023481/","1023481"
4093,"tt0120112","Mon Apr 22 18:36:45 2013","Mon Apr 22 18:36:45 2013","","She's So Lovely","Feature Film","Nick Cassavetes",NA,5.9,100,"1997","drama, romance",6913,"1997-05-15","http://www.imdb.com/title/tt0120112/","0120112"
2990,"tt1161418","Mon Apr 22 18:33:23 2013","Mon Apr 22 18:33:23 2013","","Gentlemen Broncos","Feature Film","Jared Hess",NA,6.1,89,"2009","adventure, comedy, sci_fi",8431,"2009-09-24","http://www.imdb.com/title/tt1161418/","1161418"
4106,"tt0213203","Mon Apr 22 18:36:45 2013","Mon Apr 22 18:36:45 2013","","Rugrats in Paris: The Movie","Feature Film","Stig Bergqvist, Paul Demeyer",NA,6.1,78,"2000","animation, adventure, comedy, family, romance",7491,"2000-11-05","http://www.imdb.com/title/tt0213203/","0213203"
1225,"tt1235124","Mon Apr 22 18:27:29 2013","Mon Apr 22 18:27:29 2013","","Dorian Gray","Feature Film","Oliver Parker",NA,6.3,112,"2009","drama, fantasy, thriller",48463,"2009-09-09","http://www.imdb.com/title/tt1235124/","1235124"
2,"tt1872181","Mon Apr 22 18:23:22 2013","Mon Apr 22 18:23:22 2013","","The Amazing Spider-Man 2","Feature Film","Marc Webb",NA,6.8,142,"2014","action, adventure, fantasy, sci_fi",291477,"2014-04-10","http://www.imdb.com/title/tt1872181/","1872181"
405,"tt0108037","Mon Apr 22 18:25:33 2013","Mon Apr 22 18:25:33 2013","","The Sandlot","Feature Film","David Mickey Evans",7,7.8,101,"1993","comedy, drama, family, sport",53530,"1993-04-07","http://www.imdb.com/title/tt0108037/","0108037"
276,"tt0988045","Mon Apr 22 18:23:56 2013","Mon Apr 22 18:23:56 2013","","Sherlock Holmes","Feature Film","Guy Ritchie",7,7.6,128,"2009","action, adventure, crime, mystery, thriller",443319,"2009-12-24","http://www.imdb.com/title/tt0988045/","0988045"
1251,"tt0082406","Mon Apr 22 18:27:29 2013","Mon Apr 22 18:27:29 2013","","The Fox and the Hound","Feature Film","Ted Berman, Richard Rich",NA,7.3,83,"1981","animation, adventure, drama, family",58797,"1981-07-10","http://www.imdb.com/title/tt0082406/","0082406"
6931,"tt0088944","Thu Apr 25 02:59:02 2013","Thu Apr 25 02:59:02 2013","","Commando","Feature Film","Mark L. Lester",7,6.7,90,"1985","action, adventure, thriller",103589,"1985-10-04","http://www.imdb.com/title/tt0088944/","0088944"
